罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,被害者の年齢,被害者の職業,施錠関係
窃盗,自転車盗,船橋,海神交番,122041,千葉県,船橋市,海神町南１丁目,2022/11/18,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,船橋,海神交番,122041,千葉県,船橋市,海神町南１丁目,2022/11/30,8,その他,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,船橋,海神交番,122041,千葉県,船橋市,栄町１丁目,2022/1/31,11,道路上,その他,50歳代,その他,施錠せず
窃盗,自転車盗,船橋,海神交番,122041,千葉県,船橋市,栄町１丁目,2022/4/29,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,船橋,海神交番,122041,千葉県,船橋市,栄町１丁目,2022/5/30,17,４階建て以上共同住宅,その他,70歳以上,その他,施錠せず
窃盗,自転車盗,船橋,海神交番,122041,千葉県,船橋市,栄町１丁目,2022/9/16,21,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,船橋,海神交番,122041,千葉県,船橋市,栄町１丁目,2022/10/2,13,その他,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,船橋,海神交番,122041,千葉県,船橋市,栄町２丁目,2022/4/20,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,船橋,海神交番,122041,千葉県,船橋市,栄町２丁目,2022/11/22,16,道路上,その他,50歳代,その他,施錠せず
窃盗,自転車盗,船橋,海神交番,122041,千葉県,船橋市,潮見町,2022/9/28,12,その他,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,船橋,海神交番,122041,千葉県,船橋市,本町４丁目,2022/7/9,8,駐車（輪）場,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,船橋,海神交番,122041,千葉県,船橋市,南本町,2022/1/3,18,その他,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,船橋,海神交番,122041,千葉県,船橋市,南本町,2022/12/8,18,一戸建住宅,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,船橋,海神交番,122041,千葉県,船橋市,山手１丁目,2022/6/21,19,その他,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,船橋,緑台交番,122041,千葉県,船橋市,金杉４丁目,2022/10/9,10,道路上,その他,10歳代,小学生,施錠せず
窃盗,自転車盗,船橋,緑台交番,122041,千葉県,船橋市,金杉８丁目,2021/12/29,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,船橋,緑台交番,122041,千葉県,船橋市,金杉８丁目,2022/5/22,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,船橋,緑台交番,122041,千葉県,船橋市,金杉８丁目,2022/6/10,16,その他の住宅（３階建て以下共同住宅等）,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,船橋,緑台交番,122041,千葉県,船橋市,金杉８丁目,2022/6/19,11,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,船橋,緑台交番,122041,千葉県,船橋市,金杉台１丁目,2022/2/18,12,その他,その他,50歳代,その他,施錠せず
窃盗,自転車盗,船橋,緑台交番,122041,千葉県,船橋市,金杉台２丁目,2022/10/10,21,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,船橋,緑台交番,122041,千葉県,船橋市,新高根６丁目,2022/1/21,8,一戸建住宅,その他,70歳以上,その他,施錠せず
窃盗,自転車盗,船橋,緑台交番,122041,千葉県,船橋市,夏見台３丁目,2022/10/11,21,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,船橋,緑台交番,122041,千葉県,船橋市,緑台２丁目,2022/6/2,15,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,海神３丁目,2022/7/7,10,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,葛飾町２丁目,2022/10/29,17,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,東船橋１丁目,2022/9/3,21,その他の住宅（３階建て以下共同住宅等）,その他,30歳代,その他,施錠した
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,日の出１丁目,2022/10/13,22,道路上,その他,65-69歳,その他,施錠せず
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,日の出１丁目,2022/11/26,0,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,日の出２丁目,2022/9/7,23,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町１丁目,2021/12/25,9,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町１丁目,2022/1/13,17,道路上,その他,20歳代,大学生,施錠した
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町１丁目,2022/1/22,21,道路上,その他,20歳代,大学生,施錠せず
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町１丁目,2022/2/11,9,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町１丁目,2022/4/16,23,道路上,その他,20歳代,その他,施錠せず
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町１丁目,2022/4/24,17,その他,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町１丁目,2022/5/3,15,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町１丁目,2022/5/22,5,駐車（輪）場,駐車（輪）場,65-69歳,その他,施錠した
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町１丁目,2022/6/20,0,道路上,その他,10歳代,大学生,施錠した
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町１丁目,2022/6/24,18,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町１丁目,2022/6/25,6,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町１丁目,2022/7/1,10,道路上,その他,70歳以上,その他,施錠した
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町１丁目,2022/8/23,13,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町１丁目,2022/10/5,13,道路上,その他,40歳代,その他,施錠した
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町１丁目,2022/10/15,13,道路上,その他,50歳代,その他,施錠した
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町１丁目,2022/10/16,12,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町１丁目,2022/10/29,5,道路上,その他,30歳代,その他,施錠せず
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町１丁目,2022/11/21,5,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町１丁目,2022/12/6,7,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町１丁目,2022/12/9,9,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町１丁目,2022/12/14,13,駐車（輪）場,駐車（輪）場,65-69歳,その他,施錠せず
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町２丁目,2022/8/21,0,その他,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町２丁目,2022/8/21,1,道路上,その他,50歳代,その他,施錠せず
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町３丁目,2022/9/15,20,一戸建住宅,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町４丁目,2022/3/1,20,道路上,その他,40歳代,その他,施錠した
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町４丁目,2022/4/16,18,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町４丁目,2022/9/2,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町４丁目,2022/10/15,9,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町４丁目,2022/10/15,10,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町４丁目,2022/10/20,3,その他,その他,20歳代,その他,施錠した
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町４丁目,2022/11/22,8,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町４丁目,2022/12/1,7,一戸建住宅,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町４丁目,2022/12/23,8,道路上,その他,20歳代,大学生,施錠した
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町５丁目,2022/2/5,10,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町５丁目,2022/2/10,8,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町５丁目,2022/3/11,11,道路上,その他,65-69歳,その他,施錠せず
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町５丁目,2022/4/16,19,道路上,その他,60-64歳,その他,施錠した
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町５丁目,2022/5/15,16,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町５丁目,2022/6/30,8,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町５丁目,2022/9/30,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町５丁目,2022/11/24,8,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町６丁目,2022/6/27,14,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町６丁目,2022/8/9,8,駐車（輪）場,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町６丁目,2022/8/17,17,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町６丁目,2022/9/17,13,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町６丁目,2022/10/12,18,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町７丁目,2021/12/23,19,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町７丁目,2021/12/27,8,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町７丁目,2022/1/6,7,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町７丁目,2022/1/8,11,その他,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町７丁目,2022/1/11,19,その他,駐車（輪）場,65-69歳,その他,施錠せず
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町７丁目,2022/1/12,10,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町７丁目,2022/1/12,19,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町７丁目,2022/1/13,7,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町７丁目,2022/1/13,16,道路上,その他,50歳代,その他,施錠した
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町７丁目,2022/2/4,18,道路上,その他,10歳代,高校生,施錠した
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町７丁目,2022/2/19,14,道路上,その他,10歳代,大学生,施錠せず
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町７丁目,2022/2/26,21,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町７丁目,2022/3/19,12,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町７丁目,2022/3/20,15,駐車（輪）場,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町７丁目,2022/3/23,18,道路上,その他,20歳代,その他,施錠した
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町７丁目,2022/3/25,12,道路上,その他,40歳代,その他,施錠した
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町７丁目,2022/4/1,18,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町７丁目,2022/4/2,20,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町７丁目,2022/4/16,22,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,船橋,船橋駅前交番,122041,千葉県,船橋市,本町７丁目,2022/4/22,8,駐車（輪）場,駐車（輪）場,10歳代,その他,施錠した
